"subject","version","assignmentId","role","stealCond","punCond","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","1","1","-1","1","0","0","0","0","98","1614","1","2","2017-05-30 00:00:10","5817"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","1","1","-1","1","1","1","0","1","95","1775","1","0","2017-05-30 00:00:20","5818"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","1","1","-1","1","0","2","0","2","95","1438","0","0","2017-05-30 00:00:30","5820"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","1","1","-1","1","0","3","0","3","95","1169","0","0","2017-05-30 00:00:38","5823"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","0","0","0","98","3803","1","-3","2017-05-30 00:00:42","5824"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","1","1","-1","1","0","4","0","4","95","1249","0","0","2017-05-30 00:00:46","5827"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","1","0","1","96","1507","1","-6","2017-05-30 00:00:52","5829"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","1","1","-1","1","0","5","0","5","95","986","0","0","2017-05-30 00:00:54","5831"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","2","0","2","94","605","1","-9","2017-05-30 00:01:00","5835"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","1","1","-1","1","0","6","0","6","95","959","0","0","2017-05-30 00:01:01","5838"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","0","0","0","99","10614","1","1","2017-05-30 00:01:03","5839"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","3","0","3","92","703","1","-12","2017-05-30 00:01:09","5841"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","0","0","0","98","1835","1","2","2017-05-30 00:01:14","5848"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","0","0","0","97","2704","1","-2","2017-05-30 00:01:16","5849"
" A19V3A2N7GWL77
","sp_v2_s","3TUI152ZZBOVSHZUZRHWCN0OXFSQ1R","1","1","-1","2","1","0","0","0","97","17261","1","-2","2017-05-30 00:01:18","5853"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","4","0","4","90","567","1","-15","2017-05-30 00:01:19","5856"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","1","0","1","98","5957","1","2","2017-05-30 00:01:20","5858"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","7","1","0","95","4344","0","0","2017-05-30 00:01:20","5859"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","0","0","0","0","100","5301","0","0","2017-05-30 00:01:21","5860"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","5","0","5","88","352","1","-18","2017-05-30 00:01:26","5864"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","1","0","1","94","1795","1","-4","2017-05-30 00:01:26","5865"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","2","0","2","97","1276","1","3","2017-05-30 00:01:28","5867"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","1","1","0","1","95","1096","1","0","2017-05-30 00:01:28","5868"
" A19V3A2N7GWL77
","sp_v2_s","3TUI152ZZBOVSHZUZRHWCN0OXFSQ1R","1","1","-1","2","0","1","0","1","95","2330","1","0","2017-05-30 00:01:31","5872"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","0","1","0","1","100","2079","0","0","2017-05-30 00:01:31","5873"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","8","1","1","95","5448","0","0","2017-05-30 00:01:32","5876"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","6","0","6","86","460","1","-21","2017-05-30 00:01:34","5880"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","3","0","3","96","315","1","4","2017-05-30 00:01:36","5882"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","2","0","2","91","848","1","-6","2017-05-30 00:01:36","5884"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","1","2","0","2","94","2644","0","-4","2017-05-30 00:01:38","5886"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","0","2","0","2","100","2726","0","0","2017-05-30 00:01:41","5891"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","7","0","7","84","527","1","-24","2017-05-30 00:01:41","5892"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","1","1","-1","2","0","0","0","0","98","6111","1","2","2017-05-30 00:01:42","5894"
" A19V3A2N7GWL77
","sp_v2_s","3TUI152ZZBOVSHZUZRHWCN0OXFSQ1R","1","1","-1","2","1","2","0","2","92","3023","1","-2","2017-05-30 00:01:43","5895"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","9","1","2","95","572","0","0","2017-05-30 00:01:43","5896"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","3","0","3","88","817","1","-8","2017-05-30 00:01:45","5900"
"A1EIVUU0RIGPFT","sp_v2_s","3BXQMRHWKZZKGZS09MKZ6GLGYBTMU0","0","0","-1","1","1","0","0","0","97","14798","1","-2","2017-05-30 00:01:46","5902"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","3","0","3","94","1201","0","-4","2017-05-30 00:01:46","5903"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","4","0","4","95","1811","1","5","2017-05-30 00:01:46","5904"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","8","0","8","82","339","1","-27","2017-05-30 00:01:48","5907"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","0","3","0","3","100","2132","0","0","2017-05-30 00:01:49","5910"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","10","1","3","95","747","0","0","2017-05-30 00:01:50","5912"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","1","0","0","0","98","5491","1","-3","2017-05-30 00:01:50","5915"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","4","0","4","85","844","1","-10","2017-05-30 00:01:53","5916"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","4","0","4","94","1212","0","-4","2017-05-30 00:01:54","5920"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","9","0","9","80","129","1","-30","2017-05-30 00:01:55","5921"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","1","1","-1","2","0","1","0","1","96","3386","1","4","2017-05-30 00:01:55","5922"
" A19V3A2N7GWL77
","sp_v2_s","3TUI152ZZBOVSHZUZRHWCN0OXFSQ1R","1","1","-1","2","1","3","0","3","89","2735","1","-4","2017-05-30 00:01:56","5926"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","5","0","5","94","2292","1","6","2017-05-30 00:01:56","5927"
"A2VNK2H6USLQTK","sp_v2_s","39DD6S19JPC3QAUXYBVOA0VMRRHZED","0","1","-1","2","0","0","0","0","100","1667","0","0","2017-05-30 00:01:57","5932"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","11","1","4","95","1217","0","0","2017-05-30 00:01:58","5933"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","0","4","0","4","100","1952","0","0","2017-05-30 00:01:58","5934"
" A3SOJWB6AZWZV9
","sp_v2_s","3Z7VU45IPYI4690LMN093GCS2IE1ZX","1","1","-1","1","1","0","0","0","97","2795","1","-2","2017-05-30 00:02:00","5938"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","5","0","5","82","563","1","-12","2017-05-30 00:02:00","5939"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","1","0","-1","2","1","10","0","10","78","61","1","-33","2017-05-30 00:02:01","5945"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","5","0","5","94","741","0","-4","2017-05-30 00:02:01","5946"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","1","1","0","1","96","2771","1","-6","2017-05-30 00:02:02","5948"
"A3KOT3B7E14QGF
A3KOT3B7E14QGF
","sp_v2_s","35K3O9HUABEXLT3XXZ1H78F4FMNFE5","0","0","-1","1","1","0","0","0","97","900","1","-2","2017-05-30 00:02:02","5949"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","6","0","6","93","475","1","7","2017-05-30 00:02:03","5951"
" A19V3A2N7GWL77
","sp_v2_s","3TUI152ZZBOVSHZUZRHWCN0OXFSQ1R","1","1","-1","2","1","4","0","4","86","1228","1","-6","2017-05-30 00:02:04","5955"
"AFALUZ9511OVV","sp_v2_s","3BGYGHDBBXLLPJF5GKR9LOCQ9FT227","1","0","-1","2","0","0","0","0","99","8821","1","1","2017-05-30 00:02:04","5957"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","12","1","5","95","913","0","0","2017-05-30 00:02:05","5958"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","1","1","-1","2","1","2","0","2","93","1444","1","2","2017-05-30 00:02:05","5960"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","6","0","6","79","350","1","-14","2017-05-30 00:02:07","5963"
"A34YGHVPXQZVBX","sp_v2_s","3YOH7BII098P3QHXT0HONPVVND7KVI","1","0","-1","1","0","0","0","0","99","5661","1","1","2017-05-30 00:02:07","5964"
"A2AGQGMZVSZVUJ","sp_v2_s","3Z7ISHFUH0WMH9K6L89OIQZ0GOJZ8E","0","1","-1","1","1","0","0","0","98","3474","1","-3","2017-05-30 00:02:08","5967"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","7","0","7","92","374","1","8","2017-05-30 00:02:09","5973"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","6","0","6","94","1264","0","-4","2017-05-30 00:02:09","5974"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","0","5","0","5","100","2726","0","0","2017-05-30 00:02:10","5976"
"A2VNK2H6USLQTK","sp_v2_s","39DD6S19JPC3QAUXYBVOA0VMRRHZED","0","1","-1","2","0","1","0","1","100","3167","0","0","2017-05-30 00:02:10","5978"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","1","2","0","2","94","2107","1","-9","2017-05-30 00:02:12","5982"
" A3SOJWB6AZWZV9
","sp_v2_s","3Z7VU45IPYI4690LMN093GCS2IE1ZX","1","1","-1","1","1","1","0","1","96","3247","0","-6","2017-05-30 00:02:12","5983"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","13","1","6","95","712","0","0","2017-05-30 00:02:13","5987"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","7","0","7","76","333","1","-16","2017-05-30 00:02:14","5989"
"AFALUZ9511OVV","sp_v2_s","3BGYGHDBBXLLPJF5GKR9LOCQ9FT227","1","0","-1","2","0","1","0","1","98","1413","1","2","2017-05-30 00:02:14","5993"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","1","1","-1","2","1","3","0","3","90","1127","1","0","2017-05-30 00:02:15","5995"
"A3KOT3B7E14QGF
A3KOT3B7E14QGF
","sp_v2_s","35K3O9HUABEXLT3XXZ1H78F4FMNFE5","0","0","-1","1","0","1","0","1","97","5221","0","-2","2017-05-30 00:02:15","5997"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","8","0","8","91","292","1","9","2017-05-30 00:02:15","5998"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","7","0","7","94","749","0","-4","2017-05-30 00:02:17","6001"
"A2AGQGMZVSZVUJ","sp_v2_s","3Z7ISHFUH0WMH9K6L89OIQZ0GOJZ8E","0","1","-1","1","1","1","0","1","100","2431","0","-5","2017-05-30 00:02:18","6004"
"AA4KKLIU4C3NY","sp_v2_s","3A4NIXBJ760HX95608SYFTPXLK0ML6","0","1","-1","1","0","0","0","0","100","20858","0","0","2017-05-30 00:02:19","6007"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","0","6","0","6","100","1909","0","0","2017-05-30 00:02:19","6008"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","0","0","-1","1","0","11","1","0","78","3465","0","-33","2017-05-30 00:02:19","6009"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","8","0","8","73","337","1","-18","2017-05-30 00:02:20","6013"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","14","1","7","95","1029","0","0","2017-05-30 00:02:21","6015"
"A2VNK2H6USLQTK","sp_v2_s","39DD6S19JPC3QAUXYBVOA0VMRRHZED","0","1","-1","2","0","2","0","2","100","2360","0","0","2017-05-30 00:02:22","6019"
"AFALUZ9511OVV","sp_v2_s","3BGYGHDBBXLLPJF5GKR9LOCQ9FT227","1","0","-1","2","0","2","0","2","97","1317","1","3","2017-05-30 00:02:23","6025"
" A3SOJWB6AZWZV9
","sp_v2_s","3Z7VU45IPYI4690LMN093GCS2IE1ZX","1","1","-1","1","1","2","0","2","95","982","0","-10","2017-05-30 00:02:23","6026"
"A1R0689JPSQ3OF","sp_v2_s","3DBQWDE4Y6Z9D2NLKMRRBJI04KAN5J","0","0","-1","1","0","0","0","0","100","4300","0","0","2017-05-30 00:02:23","6027"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","1","3","0","3","92","2333","1","-12","2017-05-30 00:02:24","6028"
"A1G187YBG0DVMQ","sp_v2_s","39ZSFO5CA8XUFRMF6P77QOTZUHYUJ4","1","1","-1","2","0","0","0","0","98","535","1","2","2017-05-30 00:02:24","6029"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","8","0","8","94","786","0","-4","2017-05-30 00:02:24","6030"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","1","1","-1","2","1","4","0","4","87","911","1","-2","2017-05-30 00:02:24","6031"
"A1EIVUU0RIGPFT","sp_v2_s","3BXQMRHWKZZKGZS09MKZ6GLGYBTMU0","0","0","-1","1","1","1","0","1","98","4546","0","-3","2017-05-30 00:02:25","6033"
"A1FDLM4FTZCRZN","sp_v2_s","3OVR4I9USPKCKGWDM90YAL7R9Z2Q44","0","1","-1","2","0","0","0","0","100","2314","0","0","2017-05-30 00:02:25","6035"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","9","0","9","90","2333","1","10","2017-05-30 00:02:26","6039"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","0","0","-1","1","0","12","1","1","78","331","0","-33","2017-05-30 00:02:26","6040"
"A3KOT3B7E14QGF
A3KOT3B7E14QGF
","sp_v2_s","35K3O9HUABEXLT3XXZ1H78F4FMNFE5","0","0","-1","1","0","2","0","2","97","2880","0","-2","2017-05-30 00:02:27","6042"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","9","0","9","70","320","1","-20","2017-05-30 00:02:27","6044"
"A34YGHVPXQZVBX","sp_v2_s","3YOH7BII098P3QHXT0HONPVVND7KVI","1","0","-1","1","0","1","0","1","98","5525","1","2","2017-05-30 00:02:27","6047"
"A2TPOE6VAJHEH4","sp_v2_s","3NPFYT4IZC5C5TQ93OXRDI0NW7YXGV","1","1","-1","2","0","0","0","0","98","9163","1","2","2017-05-30 00:02:28","6049"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","15","1","8","95","900","0","0","2017-05-30 00:02:29","6055"
"A2AGQGMZVSZVUJ","sp_v2_s","3Z7ISHFUH0WMH9K6L89OIQZ0GOJZ8E","0","1","-1","1","1","2","0","2","102","2375","0","-7","2017-05-30 00:02:30","6061"
"AFALUZ9511OVV","sp_v2_s","3BGYGHDBBXLLPJF5GKR9LOCQ9FT227","1","0","-1","2","0","3","0","3","96","1608","1","4","2017-05-30 00:02:31","6066"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","9","0","9","94","817","0","-4","2017-05-30 00:02:31","6068"
"AA4KKLIU4C3NY","sp_v2_s","3A4NIXBJ760HX95608SYFTPXLK0ML6","0","1","-1","1","0","1","0","1","100","4259","0","0","2017-05-30 00:02:32","6069"
"A2VNK2H6USLQTK","sp_v2_s","39DD6S19JPC3QAUXYBVOA0VMRRHZED","0","1","-1","2","0","3","0","3","100","2458","0","0","2017-05-30 00:02:32","6073"
"A1R0689JPSQ3OF","sp_v2_s","3DBQWDE4Y6Z9D2NLKMRRBJI04KAN5J","0","0","-1","1","0","1","0","1","100","1833","0","0","2017-05-30 00:02:33","6076"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","1","1","-1","2","0","5","0","5","85","1508","1","0","2017-05-30 00:02:33","6077"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","0","7","0","7","100","7098","0","0","2017-05-30 00:02:33","6078"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","0","0","-1","1","0","13","1","2","78","736","0","-33","2017-05-30 00:02:34","6079"
"A1G187YBG0DVMQ","sp_v2_s","39ZSFO5CA8XUFRMF6P77QOTZUHYUJ4","1","1","-1","2","1","1","0","1","95","1430","1","0","2017-05-30 00:02:34","6081"
"A1FDLM4FTZCRZN","sp_v2_s","3OVR4I9USPKCKGWDM90YAL7R9Z2Q44","0","1","-1","2","0","1","0","1","100","2416","0","0","2017-05-30 00:02:35","6087"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","10","0","10","67","387","1","-22","2017-05-30 00:02:36","6088"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","16","1","9","95","855","0","0","2017-05-30 00:02:36","6090"
"A3KOT3B7E14QGF
A3KOT3B7E14QGF
","sp_v2_s","35K3O9HUABEXLT3XXZ1H78F4FMNFE5","0","0","-1","1","0","3","0","3","97","1228","0","-2","2017-05-30 00:02:36","6091"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","0","4","0","4","92","4067","0","-12","2017-05-30 00:02:37","6096"
" A3SOJWB6AZWZV9
","sp_v2_s","3Z7VU45IPYI4690LMN093GCS2IE1ZX","1","1","-1","1","1","3","0","3","94","3621","0","-14","2017-05-30 00:02:38","6099"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","10","0","10","94","619","0","-4","2017-05-30 00:02:38","6102"
"A2AGQGMZVSZVUJ","sp_v2_s","3Z7ISHFUH0WMH9K6L89OIQZ0GOJZ8E","0","1","-1","1","0","3","0","3","102","2118","0","-7","2017-05-30 00:02:39","6104"
"A34YGHVPXQZVBX","sp_v2_s","3YOH7BII098P3QHXT0HONPVVND7KVI","1","0","-1","1","1","2","0","2","96","2477","1","-1","2017-05-30 00:02:39","6105"
"AFALUZ9511OVV","sp_v2_s","3BGYGHDBBXLLPJF5GKR9LOCQ9FT227","1","0","-1","2","0","4","0","4","95","1158","1","5","2017-05-30 00:02:40","6107"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","1","1","-1","2","0","6","0","6","83","851","1","2","2017-05-30 00:02:41","6113"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","0","0","-1","1","0","14","1","3","78","1305","0","-33","2017-05-30 00:02:41","6114"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","11","0","11","64","250","1","-24","2017-05-30 00:02:42","6119"
"A2VNK2H6USLQTK","sp_v2_s","39DD6S19JPC3QAUXYBVOA0VMRRHZED","0","1","-1","2","0","4","0","4","100","2884","0","0","2017-05-30 00:02:42","6120"
"AA4KKLIU4C3NY","sp_v2_s","3A4NIXBJ760HX95608SYFTPXLK0ML6","0","1","-1","1","0","2","0","2","100","3055","0","0","2017-05-30 00:02:42","6121"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","0","8","0","8","100","2232","0","0","2017-05-30 00:02:42","6122"
"A1R0689JPSQ3OF","sp_v2_s","3DBQWDE4Y6Z9D2NLKMRRBJI04KAN5J","0","0","-1","1","0","2","0","2","100","3591","0","0","2017-05-30 00:02:43","6123"
"A1PTX4IB9R34LI","sp_v2_s","3NL0RFNU0FOQ9DYI94G1EZVIATB4KR","1","0","-1","1","0","10","0","10","89","11416","1","11","2017-05-30 00:02:43","6127"
"A29RJVVL54THB5","sp_v2_s","3KRVW3HTZNM41M0WKHPZRF3SDE8MSK","0","1","-1","2","0","17","1","10","95","1089","0","0","2017-05-30 00:02:43","6128"
"A1G187YBG0DVMQ","sp_v2_s","39ZSFO5CA8XUFRMF6P77QOTZUHYUJ4","1","1","-1","2","1","2","0","2","92","1621","1","-2","2017-05-30 00:02:43","6131"
"A1FDLM4FTZCRZN","sp_v2_s","3OVR4I9USPKCKGWDM90YAL7R9Z2Q44","0","1","-1","2","0","2","0","2","100","1876","0","0","2017-05-30 00:02:43","6132"
"A2TPOE6VAJHEH4","sp_v2_s","3NPFYT4IZC5C5TQ93OXRDI0NW7YXGV","1","1","-1","2","0","1","0","1","96","5205","1","4","2017-05-30 00:02:44","6133"
"AVD6HMIO1HLFI","sp_v2_s","3JBT3HLQF837N1JN7PBZ4CUQ5YJPZO","1","0","-1","2","1","0","0","0","98","16184","1","-3","2017-05-30 00:02:45","6137"
"A1EIVUU0RIGPFT","sp_v2_s","3BXQMRHWKZZKGZS09MKZ6GLGYBTMU0","0","0","-1","1","0","2","0","2","98","2435","0","-3","2017-05-30 00:02:45","6141"
"A3KOT3B7E14QGF
A3KOT3B7E14QGF
","sp_v2_s","35K3O9HUABEXLT3XXZ1H78F4FMNFE5","0","0","-1","1","0","4","0","4","97","1508","0","-2","2017-05-30 00:02:45","6143"
"A28NL6E1D2HLD2","sp_v2_s","37TD41K0AHARS0O57SVLOJYGJ04SC8","1","1","-1","1","0","11","0","11","94","1669","0","-4","2017-05-30 00:02:47","6147"
"AFALUZ9511OVV","sp_v2_s","3BGYGHDBBXLLPJF5GKR9LOCQ9FT227","1","0","-1","2","0","5","0","5","94","934","1","6","2017-05-30 00:02:48","6149"
"A3454T4PU9GJM0","sp_v2_s","3X65QVEQI0O4ONTFNJYKCXKLR6WCLE","0","0","-1","1","0","15","1","4","78","908","0","-33","2017-05-30 00:02:48","6150"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","0","5","0","5","92","4567","0","-12","2017-05-30 00:02:49","6155"
"A2AGQGMZVSZVUJ","sp_v2_s","3Z7ISHFUH0WMH9K6L89OIQZ0GOJZ8E","0","1","-1","1","0","4","0","4","102","3266","0","-7","2017-05-30 00:02:49","6156"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","1","1","-1","2","0","7","0","7","81","1139","1","4","2017-05-30 00:02:49","6157"
"A34YGHVPXQZVBX","sp_v2_s","3YOH7BII098P3QHXT0HONPVVND7KVI","1","0","-1","1","0","3","0","3","96","2013","0","-1","2017-05-30 00:02:49","6158"
"A2HHGI5CNSS5PD","sp_v2_s","384PI804XS27Y8TPVC21TIWFAB7S0F","1","1","-1","2","1","12","0","12","61","333","1","-26","2017-05-30 00:02:49","6161"
