"subject","version","assignmentId","role","stealCond","punCond","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A16LZUEQ6JGHWA","sp_v2_p","3PW9OPU9PQLE0YX9XGRVG52LH9F21Q","1","-1","1","0","0","1","0","1","100","1747","0","0","2017-05-30 00:02:31","6067"
"ALVNMQMD3Q3ZE","sp_v2_p","3NS0A6KXC491AOQO46LCA3GY47WZGU","0","-1","1","0","1","2","0","2","109","3487","0","-9","2017-05-30 00:02:32","6072"
"A2VN3OJKI3R6HE","sp_v2_p","3U8YCDAGXPHVLSEC38DWYIHESNMQ0O","1","-1","1","1","0","2","0","2","96","917","0","-1","2017-05-30 00:02:32","6074"
"A11WCFPJSR5VZP","sp_v2_p","3QIYRE09Y3IAPKM2JZPF8T5JS45N11","0","-1","1","0","1","6","0","6","121","552","0","-21","2017-05-30 00:02:33","6075"
"AJDWFBDGUPY14","sp_v2_p","3ITXP059PWKE0EUBHKC7BNBB9KDSJM","0","-1","1","0","0","0","0","0","100","3016","0","0","2017-05-30 00:02:35","6083"
"A1BUBB41AO8TZ9","sp_v2_p","3PEIJLRY6TU82FG9IT19ZLMBQVOXWU","1","-1","1","0","0","4","0","4","100","715","0","0","2017-05-30 00:02:35","6084"
"A3TTY62F3MXIK0","sp_v2_p","36W0OB37HWFFAKLZOC3UV3SZJ79ZHT","1","-1","0","0","0","8","0","8","100","430","0","0","2017-05-30 00:02:35","6086"
"A256CNCYJ4PUH9","sp_v2_p","3MD9PLUKKIF7KG7ARAY70NPV5JIZN2","1","-1","1","1","0","2","0","2","96","3025","0","-1","2017-05-30 00:02:36","6092"
"A2Z6NL0CTXY0ZB","sp_v2_p","3WRFBPLXRAP6ZN0H633YWMKGQOJN3T","0","-1","0","1","0","4","0","4","107","1747","0","-10","2017-05-30 00:02:37","6093"
"A125KW9P18V5Z1","sp_v2_p","3GNA64GUZE5UGZ0D0EJ8FDD59VXQ59","1","-1","0","1","0","0","0","0","97","4436","1","3","2017-05-30 00:02:38","6097"
"A1O1FEM012YZLV","sp_v2_p","3UOUJI6MTDFVABR4NTM8HX1E5FDUXS","0","-1","1","0","0","3","0","3","100","897","0","0","2017-05-30 00:02:38","6100"
"A23JA6ICO4BPQ5","sp_v2_p","3URFVVM165JKF6RJOBATEIHPDFBUZP","0","-1","1","0","0","2","0","2","100","1431","0","0","2017-05-30 00:02:38","6101"
"A1BQCCSQDNCZUD","sp_v2_p","3X87C8JFV6CVM1YOCAWG8ONXNF5SQD","0","-1","0","1","1","1","0","1","104","1966","0","-7","2017-05-30 00:02:39","6106"
"A21PVQWVOWWCXY","sp_v2_p","3ZOTGHDK5ICS1PL8XX4CJJSX8ENSO5","0","-1","0","1","0","0","0","0","100","3761","0","0","2017-05-30 00:02:40","6110"
"A11WCFPJSR5VZP","sp_v2_p","3QIYRE09Y3IAPKM2JZPF8T5JS45N11","0","-1","1","0","1","7","0","7","124","971","0","-24","2017-05-30 00:02:40","6111"
"AHE4MUOZASBLL","sp_v2_p","33PPUNGG386SZEZ2KHFO97U56G7ZRQ","1","-1","1","1","1","0","0","0","96","7606","1","-1","2017-05-30 00:02:40","6112"
"ALVNMQMD3Q3ZE","sp_v2_p","3NS0A6KXC491AOQO46LCA3GY47WZGU","0","-1","1","0","1","3","0","3","112","2187","0","-12","2017-05-30 00:02:41","6115"
"A16LZUEQ6JGHWA","sp_v2_p","3PW9OPU9PQLE0YX9XGRVG52LH9F21Q","1","-1","1","0","0","2","0","2","100","1637","0","0","2017-05-30 00:02:41","6116"
"A3TTY62F3MXIK0","sp_v2_p","36W0OB37HWFFAKLZOC3UV3SZJ79ZHT","1","-1","0","0","0","9","0","9","100","394","0","0","2017-05-30 00:02:42","6118"
"AJDWFBDGUPY14","sp_v2_p","3ITXP059PWKE0EUBHKC7BNBB9KDSJM","0","-1","1","0","0","1","0","1","100","1584","0","0","2017-05-30 00:02:43","6130"
"A256CNCYJ4PUH9","sp_v2_p","3MD9PLUKKIF7KG7ARAY70NPV5JIZN2","1","-1","1","1","0","3","0","3","96","740","0","-1","2017-05-30 00:02:44","6134"
"A2Z6NL0CTXY0ZB","sp_v2_p","3WRFBPLXRAP6ZN0H633YWMKGQOJN3T","0","-1","0","1","0","5","0","5","107","1159","0","-10","2017-05-30 00:02:44","6135"
"A1BUBB41AO8TZ9","sp_v2_p","3PEIJLRY6TU82FG9IT19ZLMBQVOXWU","1","-1","1","0","0","5","0","5","100","1568","0","0","2017-05-30 00:02:45","6136"
"A23JA6ICO4BPQ5","sp_v2_p","3URFVVM165JKF6RJOBATEIHPDFBUZP","0","-1","1","0","0","3","0","3","100","416","0","0","2017-05-30 00:02:45","6139"
"A2VN3OJKI3R6HE","sp_v2_p","3U8YCDAGXPHVLSEC38DWYIHESNMQ0O","1","-1","1","1","0","3","0","3","96","2423","0","-1","2017-05-30 00:02:45","6140"
"A1O1FEM012YZLV","sp_v2_p","3UOUJI6MTDFVABR4NTM8HX1E5FDUXS","0","-1","1","0","0","4","0","4","100","944","0","0","2017-05-30 00:02:45","6144"
"A2MSN2JWJXQMV8","sp_v2_p","3V5Q80FXIXSAA1BOKK5E4YHIFTT23I","1","-1","1","1","0","0","0","0","97","4773","1","3","2017-05-30 00:02:46","6145"
"AHEY8IUUKIYSR","sp_v2_p","3ON104KXQKXH4DSZYIZ42APDX0K4WN","0","-1","0","0","1","1","0","1","106","4021","0","-6","2017-05-30 00:02:48","6148"
"A11WCFPJSR5VZP","sp_v2_p","3QIYRE09Y3IAPKM2JZPF8T5JS45N11","0","-1","1","0","1","8","0","8","127","1170","0","-27","2017-05-30 00:02:48","6152"
"A16LZUEQ6JGHWA","sp_v2_p","3PW9OPU9PQLE0YX9XGRVG52LH9F21Q","1","-1","1","0","0","3","0","3","100","420","0","0","2017-05-30 00:02:48","6153"
"A1BQCCSQDNCZUD","sp_v2_p","3X87C8JFV6CVM1YOCAWG8ONXNF5SQD","0","-1","0","1","0","2","0","2","104","1716","0","-7","2017-05-30 00:02:49","6154"
"A3EJ1M6L3HGI81","sp_v2_p","3QAPZX2QN4EET9CR1XNV20JBCH920N","1","-1","0","1","0","10","1","0","127","1507","1","-27","2017-05-30 00:02:49","6159"
"AHE4MUOZASBLL","sp_v2_p","33PPUNGG386SZEZ2KHFO97U56G7ZRQ","1","-1","1","1","1","1","0","1","95","1061","0","-5","2017-05-30 00:02:50","6164"
"A21PVQWVOWWCXY","sp_v2_p","3ZOTGHDK5ICS1PL8XX4CJJSX8ENSO5","0","-1","0","1","0","1","0","1","100","1840","0","0","2017-05-30 00:02:51","6167"
"A125KW9P18V5Z1","sp_v2_p","3GNA64GUZE5UGZ0D0EJ8FDD59VXQ59","1","-1","0","1","0","1","0","1","94","2916","1","6","2017-05-30 00:02:51","6169"
"AJDWFBDGUPY14","sp_v2_p","3ITXP059PWKE0EUBHKC7BNBB9KDSJM","0","-1","1","0","0","2","0","2","100","1347","0","0","2017-05-30 00:02:51","6173"
"A23JA6ICO4BPQ5","sp_v2_p","3URFVVM165JKF6RJOBATEIHPDFBUZP","0","-1","1","0","0","4","0","4","100","971","0","0","2017-05-30 00:02:52","6176"
"A1O1FEM012YZLV","sp_v2_p","3UOUJI6MTDFVABR4NTM8HX1E5FDUXS","0","-1","1","0","0","5","0","5","100","492","0","0","2017-05-30 00:02:52","6178"
"A2Z6NL0CTXY0ZB","sp_v2_p","3WRFBPLXRAP6ZN0H633YWMKGQOJN3T","0","-1","0","1","0","6","0","6","107","1279","0","-10","2017-05-30 00:02:52","6179"
"A256CNCYJ4PUH9","sp_v2_p","3MD9PLUKKIF7KG7ARAY70NPV5JIZN2","1","-1","1","1","0","4","0","4","96","1450","0","-1","2017-05-30 00:02:52","6182"
"A1BUBB41AO8TZ9","sp_v2_p","3PEIJLRY6TU82FG9IT19ZLMBQVOXWU","1","-1","1","0","0","6","0","6","100","1475","0","0","2017-05-30 00:02:54","6188"
"A2VN3OJKI3R6HE","sp_v2_p","3U8YCDAGXPHVLSEC38DWYIHESNMQ0O","1","-1","1","1","0","4","0","4","96","2365","0","-1","2017-05-30 00:02:56","6193"
"A11WCFPJSR5VZP","sp_v2_p","3QIYRE09Y3IAPKM2JZPF8T5JS45N11","0","-1","1","0","1","9","0","9","130","1306","0","-30","2017-05-30 00:02:56","6194"
"A3EJ1M6L3HGI81","sp_v2_p","3QAPZX2QN4EET9CR1XNV20JBCH920N","1","-1","0","1","1","11","1","1","123","330","1","-26","2017-05-30 00:02:56","6196"
"
A3NQ8Y8MGI2DQ9
","sp_v2_p","3QUO65DNQUP8G2DCM2ZCYKALTB8UON","1","-1","1","0","0","0","0","0","100","6450","0","0","2017-05-30 00:02:56","6199"
"ap4fddwbjw470","sp_v2_p","3CPLWGV3MO0SEPPXNC48NZN2QGTN9A","1","-1","0","1","1","0","0","0","96","3728","1","1","2017-05-30 00:02:56","6204"
"A16LZUEQ6JGHWA","sp_v2_p","3PW9OPU9PQLE0YX9XGRVG52LH9F21Q","1","-1","1","0","0","4","0","4","100","729","0","0","2017-05-30 00:02:57","6205"
"A3TTY62F3MXIK0","sp_v2_p","36W0OB37HWFFAKLZOC3UV3SZJ79ZHT","0","-1","0","1","0","10","1","0","100","2968","0","0","2017-05-30 00:02:57","6206"
"AHEY8IUUKIYSR","sp_v2_p","3ON104KXQKXH4DSZYIZ42APDX0K4WN","0","-1","0","0","1","2","0","2","109","2349","0","-9","2017-05-30 00:02:57","6208"
"A2MSN2JWJXQMV8","sp_v2_p","3V5Q80FXIXSAA1BOKK5E4YHIFTT23I","1","-1","1","1","0","1","0","1","94","1476","1","6","2017-05-30 00:02:57","6209"
"A1BQCCSQDNCZUD","sp_v2_p","3X87C8JFV6CVM1YOCAWG8ONXNF5SQD","0","-1","0","1","0","3","0","3","104","1665","0","-7","2017-05-30 00:02:57","6210"
"A27BUT19WQ6P1O","sp_v2_p","39GAF6DQWR1NXPVBLQB6IAZWE77V1Q","1","-1","0","0","0","0","0","0","100","2925","0","0","2017-05-30 00:02:59","6216"
"A23JA6ICO4BPQ5","sp_v2_p","3URFVVM165JKF6RJOBATEIHPDFBUZP","0","-1","1","0","0","5","0","5","100","358","0","0","2017-05-30 00:02:59","6217"
"A2Z6NL0CTXY0ZB","sp_v2_p","3WRFBPLXRAP6ZN0H633YWMKGQOJN3T","0","-1","0","1","0","7","0","7","107","1002","0","-10","2017-05-30 00:02:59","6221"
"ALVNMQMD3Q3ZE","sp_v2_p","3NS0A6KXC491AOQO46LCA3GY47WZGU","0","-1","1","0","1","4","0","4","115","728","0","-15","2017-05-30 00:02:59","6222"
"A1O1FEM012YZLV","sp_v2_p","3UOUJI6MTDFVABR4NTM8HX1E5FDUXS","0","-1","1","0","0","6","0","6","100","1665","0","0","2017-05-30 00:03:00","6223"
"AJDWFBDGUPY14","sp_v2_p","3ITXP059PWKE0EUBHKC7BNBB9KDSJM","0","-1","1","0","0","3","0","3","100","1174","0","0","2017-05-30 00:03:00","6224"
"A21PVQWVOWWCXY","sp_v2_p","3ZOTGHDK5ICS1PL8XX4CJJSX8ENSO5","0","-1","0","1","0","2","0","2","100","1335","0","0","2017-05-30 00:03:00","6225"
"A256CNCYJ4PUH9","sp_v2_p","3MD9PLUKKIF7KG7ARAY70NPV5JIZN2","1","-1","1","1","0","5","0","5","96","774","0","-1","2017-05-30 00:03:00","6226"
"AHE4MUOZASBLL","sp_v2_p","33PPUNGG386SZEZ2KHFO97U56G7ZRQ","1","-1","1","1","1","2","0","2","94","3191","0","-9","2017-05-30 00:03:00","6229"
"A1JKSAQ8UNCE7B","sp_v2_p","3UWN2HHPUY6AJ4LWWI4Z4USSI4ISNQ","0","-1","0","1","1","0","0","0","101","3627","1","-4","2017-05-30 00:03:00","6231"
"A1CUU0MMWA2E4B","sp_v2_p","3VW04L3ZLT7NRFLZSYXV140IZXUXXN","1","-1","0","1","1","0","0","0","96","3257","1","1","2017-05-30 00:03:02","6241"
"A1BUBB41AO8TZ9","sp_v2_p","3PEIJLRY6TU82FG9IT19ZLMBQVOXWU","1","-1","1","0","0","7","0","7","100","1949","0","0","2017-05-30 00:03:03","6245"
"A16LZUEQ6JGHWA","sp_v2_p","3PW9OPU9PQLE0YX9XGRVG52LH9F21Q","1","-1","1","0","0","5","0","5","100","368","0","0","2017-05-30 00:03:03","6247"
"A3EJ1M6L3HGI81","sp_v2_p","3QAPZX2QN4EET9CR1XNV20JBCH920N","1","-1","0","1","0","12","1","2","123","634","0","-26","2017-05-30 00:03:03","6248"
"A3TTY62F3MXIK0","sp_v2_p","36W0OB37HWFFAKLZOC3UV3SZJ79ZHT","0","-1","0","1","0","11","1","1","100","879","0","0","2017-05-30 00:03:04","6249"
"A2VN3OJKI3R6HE","sp_v2_p","3U8YCDAGXPHVLSEC38DWYIHESNMQ0O","1","-1","1","1","0","5","0","5","96","1609","0","-1","2017-05-30 00:03:05","6255"
"A125KW9P18V5Z1","sp_v2_p","3GNA64GUZE5UGZ0D0EJ8FDD59VXQ59","1","-1","0","1","0","2","0","2","91","6110","1","9","2017-05-30 00:03:06","6257"
"A23JA6ICO4BPQ5","sp_v2_p","3URFVVM165JKF6RJOBATEIHPDFBUZP","0","-1","1","0","0","6","0","6","100","382","0","0","2017-05-30 00:03:06","6258"
"A2Z6NL0CTXY0ZB","sp_v2_p","3WRFBPLXRAP6ZN0H633YWMKGQOJN3T","0","-1","0","1","0","8","0","8","107","575","0","-10","2017-05-30 00:03:06","6262"
"AHEY8IUUKIYSR","sp_v2_p","3ON104KXQKXH4DSZYIZ42APDX0K4WN","0","-1","0","0","1","3","0","3","112","1671","0","-12","2017-05-30 00:03:07","6264"
"A1O1FEM012YZLV","sp_v2_p","3UOUJI6MTDFVABR4NTM8HX1E5FDUXS","0","-1","1","0","0","7","0","7","100","974","0","0","2017-05-30 00:03:07","6265"
"AJDWFBDGUPY14","sp_v2_p","3ITXP059PWKE0EUBHKC7BNBB9KDSJM","0","-1","1","0","0","4","0","4","100","598","0","0","2017-05-30 00:03:07","6267"
"A27BUT19WQ6P1O","sp_v2_p","39GAF6DQWR1NXPVBLQB6IAZWE77V1Q","1","-1","0","0","0","1","0","1","100","440","0","0","2017-05-30 00:03:07","6268"
"A21PVQWVOWWCXY","sp_v2_p","3ZOTGHDK5ICS1PL8XX4CJJSX8ENSO5","0","-1","0","1","0","3","0","3","100","622","0","0","2017-05-30 00:03:08","6270"
"ap4fddwbjw470","sp_v2_p","3CPLWGV3MO0SEPPXNC48NZN2QGTN9A","1","-1","0","1","1","1","0","1","95","2172","0","-1","2017-05-30 00:03:08","6275"
"A1BQCCSQDNCZUD","sp_v2_p","3X87C8JFV6CVM1YOCAWG8ONXNF5SQD","0","-1","0","1","0","4","0","4","104","4032","0","-7","2017-05-30 00:03:08","6277"
"
A3NQ8Y8MGI2DQ9
","sp_v2_p","3QUO65DNQUP8G2DCM2ZCYKALTB8UON","1","-1","1","0","0","1","0","1","100","3219","0","0","2017-05-30 00:03:09","6278"
"ALVNMQMD3Q3ZE","sp_v2_p","3NS0A6KXC491AOQO46LCA3GY47WZGU","0","-1","1","0","1","5","0","5","118","3025","0","-18","2017-05-30 00:03:09","6284"
"A1JKSAQ8UNCE7B","sp_v2_p","3UWN2HHPUY6AJ4LWWI4Z4USSI4ISNQ","0","-1","0","1","1","1","0","1","104","1390","0","-7","2017-05-30 00:03:10","6289"
"A16LZUEQ6JGHWA","sp_v2_p","3PW9OPU9PQLE0YX9XGRVG52LH9F21Q","1","-1","1","0","0","6","0","6","100","315","0","0","2017-05-30 00:03:11","6291"
"A3TTY62F3MXIK0","sp_v2_p","36W0OB37HWFFAKLZOC3UV3SZJ79ZHT","0","-1","0","1","0","12","1","2","100","654","0","0","2017-05-30 00:03:11","6294"
"A2MSN2JWJXQMV8","sp_v2_p","3V5Q80FXIXSAA1BOKK5E4YHIFTT23I","1","-1","1","1","1","2","0","2","90","2598","1","5","2017-05-30 00:03:11","6295"
"A256CNCYJ4PUH9","sp_v2_p","3MD9PLUKKIF7KG7ARAY70NPV5JIZN2","1","-1","1","1","0","6","0","6","96","4744","0","-1","2017-05-30 00:03:12","6296"
"A1BUBB41AO8TZ9","sp_v2_p","3PEIJLRY6TU82FG9IT19ZLMBQVOXWU","1","-1","1","0","0","8","0","8","100","818","0","0","2017-05-30 00:03:12","6297"
"AW0MG225VXWCN","sp_v2_p","3V26SBZTBDF115LTUY91VAW4FXQZZJ","1","-1","0","0","0","0","0","0","100","1951","0","0","2017-05-30 00:03:13","6303"
"A1UP8J0A0AQN3O","sp_v2_p","3WEV0KO0OMT1XSUJ7OQW8PGY40GSD8","1","-1","0","0","0","0","0","0","100","9763","0","0","2017-05-30 00:03:13","6304"
"A23JA6ICO4BPQ5","sp_v2_p","3URFVVM165JKF6RJOBATEIHPDFBUZP","0","-1","1","0","0","7","0","7","100","460","0","0","2017-05-30 00:03:13","6306"
"A2VN3OJKI3R6HE","sp_v2_p","3U8YCDAGXPHVLSEC38DWYIHESNMQ0O","1","-1","1","1","0","6","0","6","96","1052","0","-1","2017-05-30 00:03:14","6311"
"AJDWFBDGUPY14","sp_v2_p","3ITXP059PWKE0EUBHKC7BNBB9KDSJM","0","-1","1","0","0","5","0","5","100","986","0","0","2017-05-30 00:03:15","6314"
"A27BUT19WQ6P1O","sp_v2_p","39GAF6DQWR1NXPVBLQB6IAZWE77V1Q","1","-1","0","0","0","2","0","2","100","440","0","0","2017-05-30 00:03:15","6315"
"A3EJ1M6L3HGI81","sp_v2_p","3QAPZX2QN4EET9CR1XNV20JBCH920N","1","-1","0","1","0","13","1","3","123","403","0","-26","2017-05-30 00:03:15","6317"
"AHEY8IUUKIYSR","sp_v2_p","3ON104KXQKXH4DSZYIZ42APDX0K4WN","0","-1","0","0","1","4","0","4","115","1838","0","-15","2017-05-30 00:03:15","6318"
"A11WCFPJSR5VZP","sp_v2_p","3QIYRE09Y3IAPKM2JZPF8T5JS45N11","1","-1","1","1","1","10","1","0","126","2997","1","-31","2017-05-30 00:03:15","6319"
"A21PVQWVOWWCXY","sp_v2_p","3ZOTGHDK5ICS1PL8XX4CJJSX8ENSO5","0","-1","0","1","0","4","0","4","100","1028","0","0","2017-05-30 00:03:16","6325"
"A1CUU0MMWA2E4B","sp_v2_p","3VW04L3ZLT7NRFLZSYXV140IZXUXXN","1","-1","0","1","0","1","0","1","96","2780","0","1","2017-05-30 00:03:18","6332"
"ALVNMQMD3Q3ZE","sp_v2_p","3NS0A6KXC491AOQO46LCA3GY47WZGU","0","-1","1","0","1","6","0","6","121","1108","0","-21","2017-05-30 00:03:18","6333"
"A16LZUEQ6JGHWA","sp_v2_p","3PW9OPU9PQLE0YX9XGRVG52LH9F21Q","1","-1","1","0","0","7","0","7","100","355","0","0","2017-05-30 00:03:18","6334"
