"subject","version","assignmentId","role","punCostly","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A3QAHF4UUBM7ZO","sp_v1","3AZHRG4CU4L3ER8A5X10LAO3IQ730N","0","0","0","1","19","1","4","215","2790","1","-311","2017-05-26 17:33:10","233"
"A2BW6WD7LZ9EGV","sp_v1","39JEC7537U27KS591N0QZ6INIZYCVN","0","0","0","1","17","1","2","250","176","0","119","2017-05-26 17:33:10","234"
"A2BW6WD7LZ9EGV","sp_v1","39JEC7537U27KS591N0QZ6INIZYCVN","0","0","0","1","18","1","3","260","6","0","109","2017-05-26 17:33:15","235"
"A3QAHF4UUBM7ZO","sp_v1","3AZHRG4CU4L3ER8A5X10LAO3IQ730N","0","0","0","0","20","1","5","215","2296","0","-311","2017-05-26 17:33:18","236"
"A2BW6WD7LZ9EGV","sp_v1","39JEC7537U27KS591N0QZ6INIZYCVN","0","0","0","1","19","1","4","270","181","0","99","2017-05-26 17:33:21","237"
"A3QAHF4UUBM7ZO","sp_v1","3AZHRG4CU4L3ER8A5X10LAO3IQ730N","0","0","0","0","21","1","6","215","404","0","-311","2017-05-26 17:33:25","238"
"A2BW6WD7LZ9EGV","sp_v1","39JEC7537U27KS591N0QZ6INIZYCVN","0","0","0","1","20","1","5","280","620","0","89","2017-05-26 17:33:27","239"
"A2BW6WD7LZ9EGV","sp_v1","39JEC7537U27KS591N0QZ6INIZYCVN","0","0","0","1","21","1","6","290","9426","0","79","2017-05-26 17:33:43","240"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","0","0","0","390","6361","1","10","2017-05-26 17:35:31","241"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","1","1","0","1","370","2905","1","-10","2017-05-26 17:35:42","242"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","2","0","2","360","1761","1","0","2017-05-26 17:35:53","243"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","3","0","3","350","2280","1","10","2017-05-26 17:36:05","244"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","4","0","4","340","1756","1","20","2017-05-26 17:36:14","245"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","5","0","5","330","1758","1","30","2017-05-26 17:36:30","246"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","6","0","6","320","2450","1","40","2017-05-26 17:37:09","247"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","7","0","7","310","1474","1","50","2017-05-26 17:37:21","248"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","1","8","0","8","290","1417","1","30","2017-05-26 17:37:30","249"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","1","9","0","9","270","4794","1","10","2017-05-26 17:37:47","250"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","10","0","10","260","2320","1","20","2017-05-26 17:37:56","251"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","11","0","11","250","1268","1","30","2017-05-26 17:38:05","252"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","1","12","0","12","230","1487","1","10","2017-05-26 17:38:13","253"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","1","13","0","13","210","1423","1","-10","2017-05-26 17:38:22","254"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","1","1","1","0","14","0","14","200","1949","1","0","2017-05-26 17:38:32","255"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","0","1","0","0","15","1","0","200","3485","0","0","2017-05-26 17:38:50","256"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","0","1","0","0","16","1","1","200","2179","0","0","2017-05-26 17:38:59","257"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","0","1","0","0","17","1","2","200","376","0","0","2017-05-26 17:39:05","258"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","0","1","0","0","18","1","3","200","333","0","0","2017-05-26 17:39:12","259"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","0","1","0","0","19","1","4","200","364","0","0","2017-05-26 17:39:18","260"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","0","1","0","0","20","1","5","200","326","0","0","2017-05-26 17:39:24","261"
"A2AMQX0BQZXG9N","sp_v1","3OF2M9AATGP6CAM7UX6R8V8RBJCKZ7","0","1","0","0","21","1","6","200","371","0","0","2017-05-26 17:39:30","262"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","0","0","0","0","390","3768","1","10","2017-05-26 17:43:47","263"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","0","1","0","1","380","2297","1","20","2017-05-26 17:44:03","264"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","2","0","2","360","1670","1","0","2017-05-26 17:44:13","265"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","3","0","3","340","629","1","-20","2017-05-26 17:44:23","266"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","4","0","4","320","947","1","-40","2017-05-26 17:44:33","267"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","5","0","5","300","1008","1","-60","2017-05-26 17:44:41","268"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","6","0","6","280","3294","1","-80","2017-05-26 17:44:51","269"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","7","0","7","260","4426","1","-100","2017-05-26 17:45:03","270"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","8","0","8","240","455","1","-120","2017-05-26 17:45:12","271"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","9","0","9","220","430","1","-140","2017-05-26 17:45:19","272"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","10","0","10","200","688","1","-160","2017-05-26 17:45:29","273"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","11","0","11","180","1044","1","-180","2017-05-26 17:45:37","274"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","12","0","12","160","564","1","-200","2017-05-26 17:45:44","275"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","13","0","13","140","970","1","-220","2017-05-26 17:45:56","276"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","1","1","1","1","14","0","14","120","590","1","-240","2017-05-26 17:46:05","277"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","0","1","0","0","15","1","0","120","2905","0","-240","2017-05-26 17:46:26","278"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","0","1","0","0","16","1","1","120","669","0","-240","2017-05-26 17:46:35","279"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","0","1","0","0","17","1","2","120","1157","0","-240","2017-05-26 17:46:43","280"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","0","1","0","0","18","1","3","120","733","0","-240","2017-05-26 17:46:51","281"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","0","1","0","0","19","1","4","120","1338","0","-240","2017-05-26 17:46:59","282"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","0","1","0","0","20","1","5","120","1061","0","-240","2017-05-26 17:47:07","283"
"A3843S9LWPDN2K","sp_v1","326O153BMIZ0N9P16T6RJ8CJ346DEH","0","1","0","0","21","1","6","120","1184","0","-240","2017-05-26 17:47:15","284"
