"subject","version","assignmentId","role","stealCond","punCond","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","1","0","1","96","582","1","4","2017-05-30 00:01:43","5897"
"A2OSXVGQUR6IL6","sp_v2_c","3IUZPWIU1O82IFH2JAMK9RE9UM9KWS","1","-1","0","1","0","5","0","5","94","1683","0","-14","2017-05-30 00:01:47","5905"
"AROEBUDI2L9G9","sp_v2_c","3LEIZ60CDJ0MVE3GQ0F2IMUB0U1Z93","1","-1","0","0","0","6","0","6","100","876","0","0","2017-05-30 00:01:47","5906"
"A24J2M0AOAKFZH","sp_v2_c","3VD82FOHKQPCU8WC0BEC4EOFMB1COV","1","-1","1","0","0","1","0","1","98","6089","0","-4","2017-05-30 00:01:48","5908"
" A2SNOG31ZZHXBS
","sp_v2_c","3QL2OFSM96JUCNW0ZWEZPPOAW1WCNG","1","-1","1","1","1","6","0","6","90","2416","0","-14","2017-05-30 00:01:49","5909"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","1","-1","0","1","0","3","0","3","92","1498","1","8","2017-05-30 00:01:49","5911"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","2","0","2","94","447","1","6","2017-05-30 00:01:50","5913"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","0","8","1","0","98","1987","1","2","2017-05-30 00:01:50","5914"
"A3GTIIFSMHAKRZ","sp_v2_c","392CY0QWG1SZ3I8U91VP1JG5IPM4IG","0","-1","1","1","0","9","1","0","100","4164","0","0","2017-05-30 00:01:53","5918"
"AROEBUDI2L9G9","sp_v2_c","3LEIZ60CDJ0MVE3GQ0F2IMUB0U1Z93","1","-1","0","0","0","7","0","7","100","1418","0","0","2017-05-30 00:01:55","5924"
"A8RAYYZKGDBQD","sp_v2_c","37Q970SNZE975XE7RV617NFPF3E1SS","1","-1","0","1","0","0","0","0","98","10323","1","2","2017-05-30 00:01:55","5925"
"A1HKCTDOTL6C9I","sp_v2_c","3EICBYG644XYTX5FKYM7WI7TNHRCJC","1","-1","1","0","0","0","0","0","100","6034","0","0","2017-05-30 00:01:56","5928"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","3","0","3","92","314","1","8","2017-05-30 00:01:57","5929"
"A2OSXVGQUR6IL6","sp_v2_c","3IUZPWIU1O82IFH2JAMK9RE9UM9KWS","1","-1","0","1","0","6","0","6","94","2290","0","-14","2017-05-30 00:01:57","5930"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","1","-1","0","1","0","4","0","4","90","1492","1","10","2017-05-30 00:01:57","5931"
"A24J2M0AOAKFZH","sp_v2_c","3VD82FOHKQPCU8WC0BEC4EOFMB1COV","1","-1","1","0","1","2","0","2","96","1877","0","-8","2017-05-30 00:01:58","5935"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","1","9","1","1","94","812","1","0","2017-05-30 00:01:58","5936"
" A2SNOG31ZZHXBS
","sp_v2_c","3QL2OFSM96JUCNW0ZWEZPPOAW1WCNG","1","-1","1","1","1","7","0","7","88","2584","0","-18","2017-05-30 00:01:59","5937"
"ATHS9GUME1XCA","sp_v2_c","3W2LOLRXLBGXAJ0GKGCEMS6S27UKRP","1","-1","1","1","0","1","0","1","96","7036","1","4","2017-05-30 00:02:01","5944"
"A3GTIIFSMHAKRZ","sp_v2_c","392CY0QWG1SZ3I8U91VP1JG5IPM4IG","0","-1","1","1","0","10","1","1","100","1170","0","0","2017-05-30 00:02:01","5947"
"AROEBUDI2L9G9","sp_v2_c","3LEIZ60CDJ0MVE3GQ0F2IMUB0U1Z93","1","-1","0","0","0","8","0","8","100","901","0","0","2017-05-30 00:02:02","5950"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","4","0","4","90","125","1","10","2017-05-30 00:02:04","5954"
"A2OSXVGQUR6IL6","sp_v2_c","3IUZPWIU1O82IFH2JAMK9RE9UM9KWS","1","-1","0","1","0","7","0","7","94","1096","0","-14","2017-05-30 00:02:04","5956"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","0","10","1","2","94","871","0","0","2017-05-30 00:02:05","5959"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","1","-1","0","1","0","5","0","5","88","1719","1","12","2017-05-30 00:02:06","5961"
"A24J2M0AOAKFZH","sp_v2_c","3VD82FOHKQPCU8WC0BEC4EOFMB1COV","1","-1","1","0","1","3","0","3","94","597","0","-12","2017-05-30 00:02:06","5962"
"A1HKCTDOTL6C9I","sp_v2_c","3EICBYG644XYTX5FKYM7WI7TNHRCJC","1","-1","1","0","0","1","0","1","100","1876","0","0","2017-05-30 00:02:08","5966"
"A3GTIIFSMHAKRZ","sp_v2_c","392CY0QWG1SZ3I8U91VP1JG5IPM4IG","0","-1","1","1","0","11","1","2","100","770","0","0","2017-05-30 00:02:09","5969"
"A3KKXA7COL5JHL","sp_v2_c","33PPUNGG386SZEZ2KHFO97U56G7RZI","0","-1","1","1","1","0","0","0","98","2924","1","-4","2017-05-30 00:02:09","5970"
"AROEBUDI2L9G9","sp_v2_c","3LEIZ60CDJ0MVE3GQ0F2IMUB0U1Z93","1","-1","0","0","0","9","0","9","100","562","0","0","2017-05-30 00:02:09","5971"
" A2SNOG31ZZHXBS
","sp_v2_c","3QL2OFSM96JUCNW0ZWEZPPOAW1WCNG","1","-1","1","1","1","8","0","8","86","843","0","-22","2017-05-30 00:02:09","5972"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","5","0","5","88","399","1","12","2017-05-30 00:02:11","5981"
"A2OSXVGQUR6IL6","sp_v2_c","3IUZPWIU1O82IFH2JAMK9RE9UM9KWS","1","-1","0","1","0","8","0","8","94","943","0","-14","2017-05-30 00:02:12","5984"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","0","11","1","3","94","755","0","0","2017-05-30 00:02:12","5986"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","1","-1","0","1","0","6","0","6","86","1630","1","14","2017-05-30 00:02:14","5990"
"A24J2M0AOAKFZH","sp_v2_c","3VD82FOHKQPCU8WC0BEC4EOFMB1COV","1","-1","1","0","0","4","0","4","94","1693","0","-12","2017-05-30 00:02:14","5992"
"A3GTIIFSMHAKRZ","sp_v2_c","392CY0QWG1SZ3I8U91VP1JG5IPM4IG","0","-1","1","1","0","12","1","3","100","316","0","0","2017-05-30 00:02:15","5996"
"AROEBUDI2L9G9","sp_v2_c","3LEIZ60CDJ0MVE3GQ0F2IMUB0U1Z93","1","-1","0","0","0","10","0","10","100","662","0","0","2017-05-30 00:02:16","5999"
"A1HKCTDOTL6C9I","sp_v2_c","3EICBYG644XYTX5FKYM7WI7TNHRCJC","1","-1","1","0","0","2","0","2","100","1171","0","0","2017-05-30 00:02:16","6000"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","6","0","6","86","157","1","14","2017-05-30 00:02:18","6002"
"A3KKXA7COL5JHL","sp_v2_c","33PPUNGG386SZEZ2KHFO97U56G7RZI","0","-1","1","1","0","1","0","1","98","1646","0","-4","2017-05-30 00:02:18","6003"
"ATHS9GUME1XCA","sp_v2_c","3W2LOLRXLBGXAJ0GKGCEMS6S27UKRP","1","-1","1","1","1","2","0","2","92","5460","1","2","2017-05-30 00:02:19","6006"
"A34RYZGNWBPSO4","sp_v2_c","3MAOD8E57QBIFL7VQSAM329KXJKXN3","0","-1","1","0","1","0","0","0","102","5008","0","-2","2017-05-30 00:02:19","6010"
"A2OSXVGQUR6IL6","sp_v2_c","3IUZPWIU1O82IFH2JAMK9RE9UM9KWS","1","-1","0","1","0","9","0","9","94","734","0","-14","2017-05-30 00:02:20","6012"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","1","-1","0","1","0","7","0","7","84","1539","1","16","2017-05-30 00:02:21","6018"
"A3GTIIFSMHAKRZ","sp_v2_c","392CY0QWG1SZ3I8U91VP1JG5IPM4IG","0","-1","1","1","0","13","1","4","100","357","0","0","2017-05-30 00:02:22","6020"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","7","0","7","84","470","1","16","2017-05-30 00:02:24","6032"
"AROEBUDI2L9G9","sp_v2_c","3LEIZ60CDJ0MVE3GQ0F2IMUB0U1Z93","1","-1","0","0","0","11","0","11","100","879","0","0","2017-05-30 00:02:25","6036"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","0","12","1","4","94","587","0","0","2017-05-30 00:02:25","6037"
"A3KKXA7COL5JHL","sp_v2_c","33PPUNGG386SZEZ2KHFO97U56G7RZI","0","-1","1","1","0","2","0","2","98","1629","0","-4","2017-05-30 00:02:27","6041"
"A1HKCTDOTL6C9I","sp_v2_c","3EICBYG644XYTX5FKYM7WI7TNHRCJC","1","-1","1","0","0","3","0","3","100","3645","0","0","2017-05-30 00:02:27","6043"
"A2OSXVGQUR6IL6","sp_v2_c","3IUZPWIU1O82IFH2JAMK9RE9UM9KWS","1","-1","0","1","0","10","0","10","94","568","0","-14","2017-05-30 00:02:27","6046"
" A2SNOG31ZZHXBS
","sp_v2_c","3QL2OFSM96JUCNW0ZWEZPPOAW1WCNG","0","-1","1","0","1","9","1","0","88","2996","0","-24","2017-05-30 00:02:27","6048"
"A18QT7CR516RCY","sp_v2_c","39GHHAVOMFSVYTS0RJGPDKV5V4B4JS","0","-1","0","1","1","0","0","0","98","9451","1","-3","2017-05-30 00:02:28","6050"
"A24J2M0AOAKFZH","sp_v2_c","3VD82FOHKQPCU8WC0BEC4EOFMB1COV","1","-1","1","0","1","5","0","5","92","6749","0","-16","2017-05-30 00:02:28","6053"
"A34RYZGNWBPSO4","sp_v2_c","3MAOD8E57QBIFL7VQSAM329KXJKXN3","0","-1","1","0","1","1","0","1","104","1179","0","-4","2017-05-30 00:02:29","6056"
"A3GTIIFSMHAKRZ","sp_v2_c","392CY0QWG1SZ3I8U91VP1JG5IPM4IG","0","-1","1","1","0","14","1","5","100","748","0","0","2017-05-30 00:02:29","6057"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","1","-1","0","1","0","8","0","8","82","2123","1","18","2017-05-30 00:02:29","6058"
"ATHS9GUME1XCA","sp_v2_c","3W2LOLRXLBGXAJ0GKGCEMS6S27UKRP","1","-1","1","1","0","3","0","3","92","2363","0","2","2017-05-30 00:02:30","6062"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","8","0","8","82","300","1","18","2017-05-30 00:02:31","6064"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","0","13","1","5","94","359","0","0","2017-05-30 00:02:32","6070"
"AROEBUDI2L9G9","sp_v2_c","3LEIZ60CDJ0MVE3GQ0F2IMUB0U1Z93","1","-1","0","0","0","12","0","12","100","524","0","0","2017-05-30 00:02:32","6071"
"A3KKXA7COL5JHL","sp_v2_c","33PPUNGG386SZEZ2KHFO97U56G7RZI","0","-1","1","1","0","3","0","3","98","1206","0","-4","2017-05-30 00:02:34","6080"
"A1HKCTDOTL6C9I","sp_v2_c","3EICBYG644XYTX5FKYM7WI7TNHRCJC","1","-1","1","0","0","4","0","4","100","1032","0","0","2017-05-30 00:02:35","6082"
"A24J2M0AOAKFZH","sp_v2_c","3VD82FOHKQPCU8WC0BEC4EOFMB1COV","1","-1","1","0","0","6","0","6","92","494","0","-16","2017-05-30 00:02:35","6085"
"A3GTIIFSMHAKRZ","sp_v2_c","392CY0QWG1SZ3I8U91VP1JG5IPM4IG","0","-1","1","1","0","15","1","6","100","430","0","0","2017-05-30 00:02:36","6089"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","1","-1","0","1","0","9","0","9","80","1338","1","20","2017-05-30 00:02:37","6094"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","9","0","9","80","22","1","20","2017-05-30 00:02:37","6095"
" A2SNOG31ZZHXBS
","sp_v2_c","3QL2OFSM96JUCNW0ZWEZPPOAW1WCNG","0","-1","1","0","1","10","1","1","90","2973","0","-26","2017-05-30 00:02:38","6098"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","0","14","1","6","94","601","0","0","2017-05-30 00:02:39","6103"
"A18QT7CR516RCY","sp_v2_c","39GHHAVOMFSVYTS0RJGPDKV5V4B4JS","0","-1","0","1","1","1","0","1","100","4329","0","-5","2017-05-30 00:02:40","6108"
"AROEBUDI2L9G9","sp_v2_c","3LEIZ60CDJ0MVE3GQ0F2IMUB0U1Z93","1","-1","0","0","0","13","0","13","100","780","0","0","2017-05-30 00:02:40","6109"
"A3KKXA7COL5JHL","sp_v2_c","33PPUNGG386SZEZ2KHFO97U56G7RZI","0","-1","1","1","0","4","0","4","98","1012","0","-4","2017-05-30 00:02:41","6117"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","0","10","0","10","78","285","1","22","2017-05-30 00:02:43","6124"
"A24ZAX5O63WVNI","sp_v2_c","3OVR4I9USPKCKGWDM90YAL7R9Z34QJ","1","-1","0","1","1","0","0","0","97","6042","1","-2","2017-05-30 00:02:43","6125"
"A1HKCTDOTL6C9I","sp_v2_c","3EICBYG644XYTX5FKYM7WI7TNHRCJC","1","-1","1","0","0","5","0","5","100","968","0","0","2017-05-30 00:02:43","6126"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","1","-1","0","1","0","10","0","10","78","750","1","22","2017-05-30 00:02:43","6129"
"A24J2M0AOAKFZH","sp_v2_c","3VD82FOHKQPCU8WC0BEC4EOFMB1COV","1","-1","1","0","1","7","0","7","90","3204","0","-20","2017-05-30 00:02:45","6138"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","0","15","1","7","94","309","0","0","2017-05-30 00:02:45","6142"
" A2SNOG31ZZHXBS
","sp_v2_c","3QL2OFSM96JUCNW0ZWEZPPOAW1WCNG","0","-1","1","0","1","11","1","2","92","1720","0","-28","2017-05-30 00:02:47","6146"
"ATHS9GUME1XCA","sp_v2_c","3W2LOLRXLBGXAJ0GKGCEMS6S27UKRP","1","-1","1","1","0","4","0","4","92","1874","0","2","2017-05-30 00:02:48","6151"
"A3KKXA7COL5JHL","sp_v2_c","33PPUNGG386SZEZ2KHFO97U56G7RZI","0","-1","1","1","0","5","0","5","98","1133","0","-4","2017-05-30 00:02:49","6160"
"A168QBUOKNFWWK","sp_v2_c","3OCHAWUVGOLH7FMSTFI6BASG3OFXKY","1","-1","1","0","0","0","0","0","100","3706","0","0","2017-05-30 00:02:50","6162"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","1","-1","0","1","0","11","0","11","76","640","1","24","2017-05-30 00:02:50","6165"
"A1HKCTDOTL6C9I","sp_v2_c","3EICBYG644XYTX5FKYM7WI7TNHRCJC","1","-1","1","0","0","6","0","6","100","1219","0","0","2017-05-30 00:02:51","6168"
"A18QT7CR516RCY","sp_v2_c","39GHHAVOMFSVYTS0RJGPDKV5V4B4JS","0","-1","0","1","0","2","0","2","100","3662","0","-5","2017-05-30 00:02:51","6171"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","0","16","1","8","94","544","0","0","2017-05-30 00:02:52","6177"
"A3GTIIFSMHAKRZ","sp_v2_c","392CY0QWG1SZ3I8U91VP1JG5IPM4IG","1","-1","1","2","0","16","2","0","98","2836","1","2","2017-05-30 00:02:52","6180"
"A18T67NDI2JK5Y","sp_v2_c","3RU7GD8VPOUAMPX9CXHR8JXNIJJPSJ","1","-1","0","1","1","11","0","11","75","2970","1","20","2017-05-30 00:02:52","6181"
"A2OSXVGQUR6IL6","sp_v2_c","3IUZPWIU1O82IFH2JAMK9RE9UM9KWS","0","-1","0","0","0","11","1","0","94","3273","0","-14","2017-05-30 00:02:53","6186"
"A34RYZGNWBPSO4","sp_v2_c","3MAOD8E57QBIFL7VQSAM329KXJKXN3","0","-1","1","0","1","2","0","2","106","2838","0","-6","2017-05-30 00:02:54","6189"
"A3KKXA7COL5JHL","sp_v2_c","33PPUNGG386SZEZ2KHFO97U56G7RZI","0","-1","1","1","0","6","0","6","98","618","0","-4","2017-05-30 00:02:56","6197"
"A24ZAX5O63WVNI","sp_v2_c","3OVR4I9USPKCKGWDM90YAL7R9Z34QJ","1","-1","0","1","0","1","0","1","97","3452","0","-2","2017-05-30 00:02:56","6200"
"AROEBUDI2L9G9","sp_v2_c","3LEIZ60CDJ0MVE3GQ0F2IMUB0U1Z93","0","-1","0","1","1","14","1","0","98","1149","1","-3","2017-05-30 00:02:56","6201"
" A2SNOG31ZZHXBS
","sp_v2_c","3QL2OFSM96JUCNW0ZWEZPPOAW1WCNG","0","-1","1","0","1","12","1","3","94","1555","0","-30","2017-05-30 00:02:56","6202"
"A28RR7H7BMA8IW","sp_v2_c","30H4UDGLT2J7OUK4S0L5WAYHQU1MP4","0","-1","1","1","0","0","0","0","100","6587","0","0","2017-05-30 00:02:58","6212"
"A1HKCTDOTL6C9I","sp_v2_c","3EICBYG644XYTX5FKYM7WI7TNHRCJC","1","-1","1","0","0","7","0","7","100","1205","0","0","2017-05-30 00:02:58","6213"
"A2LRYEBPK0K8K2","sp_v2_c","3COPXFW7XBDCY6K17O8PHX6D1P6KPX","1","-1","1","1","0","17","1","9","94","443","0","0","2017-05-30 00:02:59","6219"
"A3GTIIFSMHAKRZ","sp_v2_c","392CY0QWG1SZ3I8U91VP1JG5IPM4IG","1","-1","1","2","0","17","2","1","96","617","1","4","2017-05-30 00:03:00","6227"
"ATHS9GUME1XCA","sp_v2_c","3W2LOLRXLBGXAJ0GKGCEMS6S27UKRP","1","-1","1","1","0","5","0","5","92","1549","0","2","2017-05-30 00:03:00","6228"
"A168QBUOKNFWWK","sp_v2_c","3OCHAWUVGOLH7FMSTFI6BASG3OFXKY","1","-1","1","0","0","1","0","1","100","2818","0","0","2017-05-30 00:03:01","6232"
"A2OSXVGQUR6IL6","sp_v2_c","3IUZPWIU1O82IFH2JAMK9RE9UM9KWS","0","-1","0","0","0","12","1","1","94","1455","0","-14","2017-05-30 00:03:01","6236"
"A3KKXA7COL5JHL","sp_v2_c","33PPUNGG386SZEZ2KHFO97U56G7RZI","0","-1","1","1","0","7","0","7","98","652","0","-4","2017-05-30 00:03:03","6244"
"A2YRYS17DU3A8R","sp_v2_c","3A4TN5196KJ22RAPWYJMK5REAPNCH7","0","-1","0","0","1","12","1","0","78","1883","0","22","2017-05-30 00:03:03","6246"
