"subject","version","assignmentId","role","stealCond","punCond","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","1","0","0","0","99","6545","1","-2","2017-05-30 14:57:35","14818"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","1","0","1","99","2186","0","-2","2017-05-30 14:57:44","14819"
"A1CSDIX05PK9V","sp_v2_real2","33LKR6A5KEL8KXRMGVBRHSBBHNET1X","0","-1","0","2","0","0","0","0","100","4978","0","0","2017-05-30 14:57:47","14820"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","2","0","2","99","514","0","-2","2017-05-30 14:57:51","14821"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","0","0","0","99","3646","1","1","2017-05-30 14:57:53","14822"
"A1CSDIX05PK9V","sp_v2_real2","33LKR6A5KEL8KXRMGVBRHSBBHNET1X","0","-1","0","2","1","1","0","1","98","1633","1","-2","2017-05-30 14:57:55","14823"
"A1PBRKFHSF1OF8","sp_v2_real2","3JNQLM5FT4NRQ51DQQ9E0KBZFG72LL","1","-1","0","2","0","0","0","0","99","4638","1","1","2017-05-30 14:57:56","14824"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","3","0","3","99","823","0","-2","2017-05-30 14:57:58","14825"
"A3BOY7SUI425MK","sp_v2_real2","32SVAV9L3FAZF46SXZYTAG0GRI8A3M","0","-1","0","2","0","0","0","0","100","2949","0","0","2017-05-30 14:57:58","14826"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","1","0","1","98","578","1","2","2017-05-30 14:58:02","14827"
"A1CSDIX05PK9V","sp_v2_real2","33LKR6A5KEL8KXRMGVBRHSBBHNET1X","0","-1","0","2","0","2","0","2","98","791","0","-2","2017-05-30 14:58:02","14828"
"A1ZK3LRUC4ICY7","sp_v2_real2","3RYC5T2D73UYLAXWX8HMI9SRWINPRK","0","-1","0","2","0","0","0","0","100","6923","0","0","2017-05-30 14:58:04","14829"
"ARPBS72HUCKD4","sp_v2_real2","3L0KT67Y8EH4V3PA3KDALAQZMP9SY5","0","-1","0","2","1","0","0","0","98","3131","1","-2","2017-05-30 14:58:04","14830"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","4","0","4","99","605","0","-2","2017-05-30 14:58:05","14831"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","2","0","2","97","467","1","3","2017-05-30 14:58:08","14832"
" A20HITED8LB7O5","sp_v2_real2","340UGXU9DY236MM9NELQTC4TP5SUVE","0","-1","0","2","1","0","0","0","98","4633","1","-2","2017-05-30 14:58:09","14833"
"A1PBRKFHSF1OF8","sp_v2_real2","3JNQLM5FT4NRQ51DQQ9E0KBZFG72LL","1","-1","0","2","0","1","0","1","98","4675","1","2","2017-05-30 14:58:09","14834"
"A3BOY7SUI425MK","sp_v2_real2","32SVAV9L3FAZF46SXZYTAG0GRI8A3M","0","-1","0","2","0","1","0","1","100","3327","0","0","2017-05-30 14:58:09","14835"
"A353I1D9GT7GNC","sp_v2_real2","3O6CYIULED2GLBMEDOQMFEN7WEUUWO","0","-1","0","2","1","0","0","0","98","6962","1","-2","2017-05-30 14:58:09","14836"
"A2T9GR0UCUVDXG","sp_v2_real2","3DY46V3X3PJ5NDHFGMV5H2IED0Y551","0","-1","1","2","0","0","0","0","100","3165","0","0","2017-05-30 14:58:10","14837"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","3","0","3","96","439","1","4","2017-05-30 14:58:15","14838"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","1","5","0","5","98","713","1","-4","2017-05-30 14:58:15","14839"
"A1ZK3LRUC4ICY7","sp_v2_real2","3RYC5T2D73UYLAXWX8HMI9SRWINPRK","0","-1","0","2","0","1","0","1","100","673","0","0","2017-05-30 14:58:15","14840"
"A3BOY7SUI425MK","sp_v2_real2","32SVAV9L3FAZF46SXZYTAG0GRI8A3M","0","-1","0","2","0","2","0","2","100","1665","0","0","2017-05-30 14:58:17","14841"
"A1PBRKFHSF1OF8","sp_v2_real2","3JNQLM5FT4NRQ51DQQ9E0KBZFG72LL","1","-1","0","2","0","2","0","2","97","974","1","3","2017-05-30 14:58:17","14842"
"A2T9GR0UCUVDXG","sp_v2_real2","3DY46V3X3PJ5NDHFGMV5H2IED0Y551","0","-1","1","2","0","1","0","1","100","896","0","0","2017-05-30 14:58:17","14843"
"A1NM7ZPZ3NH412","sp_v2_real2","3WETL7AQWT929YUB237C25KUZ4753B","1","-1","1","2","0","0","0","0","99","2156","1","1","2017-05-30 14:58:18","14844"
"A1CSDIX05PK9V","sp_v2_real2","33LKR6A5KEL8KXRMGVBRHSBBHNET1X","0","-1","0","2","0","3","0","3","98","496","0","-2","2017-05-30 14:58:18","14845"
"ARPBS72HUCKD4","sp_v2_real2","3L0KT67Y8EH4V3PA3KDALAQZMP9SY5","0","-1","0","2","0","1","0","1","98","4296","0","-2","2017-05-30 14:58:18","14846"
" A20HITED8LB7O5","sp_v2_real2","340UGXU9DY236MM9NELQTC4TP5SUVE","0","-1","0","2","1","1","0","1","96","2475","1","-4","2017-05-30 14:58:21","14847"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","4","0","4","95","1045","1","5","2017-05-30 14:58:22","14848"
"A1OIPSWKV6DVUF","sp_v2_real2","31Q0U3WYDPGLMZUF3S8QCWJTSQO710","0","-1","1","2","0","0","0","0","100","4871","0","0","2017-05-30 14:58:23","14849"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","6","0","6","98","1188","0","-4","2017-05-30 14:58:23","14850"
"A1ZK3LRUC4ICY7","sp_v2_real2","3RYC5T2D73UYLAXWX8HMI9SRWINPRK","0","-1","0","2","0","2","0","2","100","807","0","0","2017-05-30 14:58:23","14851"
"A2T9GR0UCUVDXG","sp_v2_real2","3DY46V3X3PJ5NDHFGMV5H2IED0Y551","0","-1","1","2","0","2","0","2","100","422","0","0","2017-05-30 14:58:24","14852"
"A1KGM1B9XJELX","sp_v2_real2","34Z02EIMISE8D864KC7R3NS1CV8T0U","1","-1","1","2","1","0","0","0","97","3005","1","-2","2017-05-30 14:58:24","14853"
"A3JTF21YTIRKV","sp_v2_real2","3C2NJ6JBKAIHE54Y23PTDCFOKB72NN","0","-1","1","2","0","0","0","0","100","7583","0","0","2017-05-30 14:58:25","14854"
"A3BOY7SUI425MK","sp_v2_real2","32SVAV9L3FAZF46SXZYTAG0GRI8A3M","0","-1","0","2","0","3","0","3","100","1766","0","0","2017-05-30 14:58:25","14855"
"A1PBRKFHSF1OF8","sp_v2_real2","3JNQLM5FT4NRQ51DQQ9E0KBZFG72LL","1","-1","0","2","0","3","0","3","96","698","1","4","2017-05-30 14:58:25","14856"
"A1CFUMXK9QFT9M","sp_v2_real2","3EKVH9QMEY58STDLD9BQH73U6752D5","0","-1","0","2","0","0","0","0","100","3152","0","0","2017-05-30 14:58:26","14857"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","5","0","5","94","765","1","6","2017-05-30 14:58:29","14858"
"A1ZK3LRUC4ICY7","sp_v2_real2","3RYC5T2D73UYLAXWX8HMI9SRWINPRK","0","-1","0","2","0","3","0","3","100","490","0","0","2017-05-30 14:58:29","14859"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","7","0","7","98","387","0","-4","2017-05-30 14:58:30","14860"
"ARPBS72HUCKD4","sp_v2_real2","3L0KT67Y8EH4V3PA3KDALAQZMP9SY5","0","-1","0","2","0","2","0","2","98","2440","0","-2","2017-05-30 14:58:30","14861"
"A1CSDIX05PK9V","sp_v2_real2","33LKR6A5KEL8KXRMGVBRHSBBHNET1X","0","-1","0","2","0","4","0","4","98","709","0","-2","2017-05-30 14:58:30","14862"
"A11S8IAAVDXCUS","sp_v2_real2","3R5F3LQFV2LP217MSPYKFCP0VUAZO6","1","-1","1","2","0","0","0","0","99","2772","1","1","2017-05-30 14:58:30","14863"
"A2T9GR0UCUVDXG","sp_v2_real2","3DY46V3X3PJ5NDHFGMV5H2IED0Y551","0","-1","1","2","0","3","0","3","100","453","0","0","2017-05-30 14:58:30","14864"
"A3BOY7SUI425MK","sp_v2_real2","32SVAV9L3FAZF46SXZYTAG0GRI8A3M","0","-1","0","2","0","4","0","4","100","1267","0","0","2017-05-30 14:58:32","14865"
"A1OIPSWKV6DVUF","sp_v2_real2","31Q0U3WYDPGLMZUF3S8QCWJTSQO710","0","-1","1","2","0","1","0","1","100","2251","0","0","2017-05-30 14:58:33","14866"
"A2WC2NO555XU3J","sp_v2_real2","3ITXP059PWKE0EUBHKC7BNBB9L0SJB","0","-1","1","2","0","0","0","0","100","3316","0","0","2017-05-30 14:58:33","14867"
"A3JTF21YTIRKV","sp_v2_real2","3C2NJ6JBKAIHE54Y23PTDCFOKB72NN","0","-1","1","2","0","1","0","1","100","2316","0","0","2017-05-30 14:58:34","14868"
" A20HITED8LB7O5","sp_v2_real2","340UGXU9DY236MM9NELQTC4TP5SUVE","0","-1","0","2","1","2","0","2","94","3536","1","-6","2017-05-30 14:58:34","14869"
"A1KGM1B9XJELX","sp_v2_real2","34Z02EIMISE8D864KC7R3NS1CV8T0U","1","-1","1","2","1","1","0","1","94","1746","1","-4","2017-05-30 14:58:34","14870"
"A1PBRKFHSF1OF8","sp_v2_real2","3JNQLM5FT4NRQ51DQQ9E0KBZFG72LL","1","-1","0","2","1","4","0","4","94","1185","1","2","2017-05-30 14:58:35","14871"
"A1NM7ZPZ3NH412","sp_v2_real2","3WETL7AQWT929YUB237C25KUZ4753B","1","-1","1","2","0","1","0","1","98","1886","1","2","2017-05-30 14:58:35","14872"
"A1CFUMXK9QFT9M","sp_v2_real2","3EKVH9QMEY58STDLD9BQH73U6752D5","0","-1","0","2","0","1","0","1","100","1302","0","0","2017-05-30 14:58:35","14873"
"A2LGSV2MKHWA49","sp_v2_real2","3XXU1SWE8MW3YC7VECGA8I29O6OA0R","1","-1","0","2","0","0","0","0","99","6309","1","1","2017-05-30 14:58:35","14874"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","6","0","6","93","462","1","7","2017-05-30 14:58:36","14875"
"AO5WJXJED5LQO","sp_v2_real2","3UOUJI6MTDFVABR4NTM8HX1E5G0XUK","1","-1","0","2","0","0","0","0","99","14562","1","1","2017-05-30 14:58:36","14876"
"A1ZK3LRUC4ICY7","sp_v2_real2","3RYC5T2D73UYLAXWX8HMI9SRWINPRK","0","-1","0","2","0","4","0","4","100","742","0","0","2017-05-30 14:58:36","14877"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","8","0","8","98","435","0","-4","2017-05-30 14:58:36","14878"
"A2T9GR0UCUVDXG","sp_v2_real2","3DY46V3X3PJ5NDHFGMV5H2IED0Y551","0","-1","1","2","0","4","0","4","100","483","0","0","2017-05-30 14:58:37","14879"
"A1CSDIX05PK9V","sp_v2_real2","33LKR6A5KEL8KXRMGVBRHSBBHNET1X","0","-1","0","2","0","5","0","5","98","2674","0","-2","2017-05-30 14:58:39","14880"
"A19A5BP9FN5KJM","sp_v2_real2","3DEL4X4EL6MCRKB9XUJXKI7R14BXYI","1","-1","1","2","0","0","0","0","99","8779","1","1","2017-05-30 14:58:40","14881"
"A3BOY7SUI425MK","sp_v2_real2","32SVAV9L3FAZF46SXZYTAG0GRI8A3M","0","-1","0","2","0","5","0","5","100","1696","0","0","2017-05-30 14:58:40","14882"
"ARPBS72HUCKD4","sp_v2_real2","3L0KT67Y8EH4V3PA3KDALAQZMP9SY5","0","-1","0","2","0","3","0","3","98","1379","0","-2","2017-05-30 14:58:41","14883"
"A2WC2NO555XU3J","sp_v2_real2","3ITXP059PWKE0EUBHKC7BNBB9L0SJB","0","-1","1","2","0","1","0","1","100","1375","0","0","2017-05-30 14:58:41","14884"
"A3JTF21YTIRKV","sp_v2_real2","3C2NJ6JBKAIHE54Y23PTDCFOKB72NN","0","-1","1","2","0","2","0","2","100","1174","0","0","2017-05-30 14:58:41","14885"
"A1OIPSWKV6DVUF","sp_v2_real2","31Q0U3WYDPGLMZUF3S8QCWJTSQO710","0","-1","1","2","0","2","0","2","100","1509","0","0","2017-05-30 14:58:41","14886"
"A1PBRKFHSF1OF8","sp_v2_real2","3JNQLM5FT4NRQ51DQQ9E0KBZFG72LL","1","-1","0","2","1","5","0","5","92","425","1","0","2017-05-30 14:58:42","14887"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","7","0","7","92","269","1","8","2017-05-30 14:58:42","14888"
"A1ZK3LRUC4ICY7","sp_v2_real2","3RYC5T2D73UYLAXWX8HMI9SRWINPRK","0","-1","0","2","0","5","0","5","100","340","0","0","2017-05-30 14:58:43","14889"
"A1CFUMXK9QFT9M","sp_v2_real2","3EKVH9QMEY58STDLD9BQH73U6752D5","0","-1","0","2","0","2","0","2","100","792","0","0","2017-05-30 14:58:43","14890"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","9","0","9","98","397","0","-4","2017-05-30 14:58:43","14891"
"A1NM7ZPZ3NH412","sp_v2_real2","3WETL7AQWT929YUB237C25KUZ4753B","1","-1","1","2","1","2","0","2","95","1399","1","0","2017-05-30 14:58:44","14892"
"A2T9GR0UCUVDXG","sp_v2_real2","3DY46V3X3PJ5NDHFGMV5H2IED0Y551","0","-1","1","2","0","5","0","5","100","391","0","0","2017-05-30 14:58:44","14893"
"A3I40B0FATY8VH","sp_v2_real2","3E337GFOL997TZC51IAIFG9PUUBNGQ","1","-1","1","2","0","0","0","0","99","2625","1","1","2017-05-30 14:58:44","14894"
"A2LGSV2MKHWA49","sp_v2_real2","3XXU1SWE8MW3YC7VECGA8I29O6OA0R","1","-1","0","2","0","1","0","1","98","474","1","2","2017-05-30 14:58:45","14895"
"A1KGM1B9XJELX","sp_v2_real2","34Z02EIMISE8D864KC7R3NS1CV8T0U","1","-1","1","2","0","2","0","2","93","2135","1","-3","2017-05-30 14:58:45","14896"
"A1UZA1IV1WXK06","sp_v2_real2","3E4GGUZ1T8SG6ZJV5QXDLKYKQG22KI","1","-1","0","2","0","0","0","0","99","9239","1","1","2017-05-30 14:58:46","14897"
" A20HITED8LB7O5","sp_v2_real2","340UGXU9DY236MM9NELQTC4TP5SUVE","0","-1","0","2","0","3","0","3","94","3514","0","-6","2017-05-30 14:58:47","14898"
"A1CSDIX05PK9V","sp_v2_real2","33LKR6A5KEL8KXRMGVBRHSBBHNET1X","0","-1","0","2","0","6","0","6","98","464","0","-2","2017-05-30 14:58:47","14899"
"AYO8W8NH3YEMS","sp_v2_real2","3LEIZ60CDJ0MVE3GQ0F2IMUB0VP9Z3","0","-1","1","2","0","0","0","0","100","5276","0","0","2017-05-30 14:58:47","14900"
"A3BOY7SUI425MK","sp_v2_real2","32SVAV9L3FAZF46SXZYTAG0GRI8A3M","0","-1","0","2","0","6","0","6","100","748","0","0","2017-05-30 14:58:47","14901"
"A11S8IAAVDXCUS","sp_v2_real2","3R5F3LQFV2LP217MSPYKFCP0VUAZO6","1","-1","1","2","1","1","0","1","96","4564","1","-1","2017-05-30 14:58:47","14902"
"A19JJ2RIRTWJOT","sp_v2_real2","3ZOTGHDK5ICS1PL8XX4CJJSX8FASOU","0","-1","0","2","1","0","0","0","98","10717","1","-2","2017-05-30 14:58:47","14903"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","8","0","8","91","283","1","9","2017-05-30 14:58:49","14904"
"A2WC2NO555XU3J","sp_v2_real2","3ITXP059PWKE0EUBHKC7BNBB9L0SJB","0","-1","1","2","0","2","0","2","100","491","0","0","2017-05-30 14:58:49","14905"
"AO5WJXJED5LQO","sp_v2_real2","3UOUJI6MTDFVABR4NTM8HX1E5G0XUK","1","-1","0","2","0","1","0","1","98","3166","1","2","2017-05-30 14:58:49","14906"
"A3JTF21YTIRKV","sp_v2_real2","3C2NJ6JBKAIHE54Y23PTDCFOKB72NN","0","-1","1","2","0","3","0","3","100","821","0","0","2017-05-30 14:58:49","14907"
"A1ZK3LRUC4ICY7","sp_v2_real2","3RYC5T2D73UYLAXWX8HMI9SRWINPRK","0","-1","0","2","0","6","0","6","100","339","0","0","2017-05-30 14:58:49","14908"
"A1PBRKFHSF1OF8","sp_v2_real2","3JNQLM5FT4NRQ51DQQ9E0KBZFG72LL","1","-1","0","2","1","6","0","6","90","451","1","-2","2017-05-30 14:58:49","14909"
"ARPBS72HUCKD4","sp_v2_real2","3L0KT67Y8EH4V3PA3KDALAQZMP9SY5","0","-1","0","2","0","4","0","4","98","1170","0","-2","2017-05-30 14:58:49","14910"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","10","0","10","98","1201","0","-4","2017-05-30 14:58:50","14911"
"A1CFUMXK9QFT9M","sp_v2_real2","3EKVH9QMEY58STDLD9BQH73U6752D5","0","-1","0","2","0","3","0","3","100","801","0","0","2017-05-30 14:58:50","14912"
"A3I40B0FATY8VH","sp_v2_real2","3E337GFOL997TZC51IAIFG9PUUBNGQ","1","-1","1","2","0","1","0","1","98","257","1","2","2017-05-30 14:58:51","14913"
"A2T9GR0UCUVDXG","sp_v2_real2","3DY46V3X3PJ5NDHFGMV5H2IED0Y551","0","-1","1","2","0","6","0","6","100","1088","0","0","2017-05-30 14:58:51","14914"
"A19A5BP9FN5KJM","sp_v2_real2","3DEL4X4EL6MCRKB9XUJXKI7R14BXYI","1","-1","1","2","1","1","0","1","96","3265","1","-1","2017-05-30 14:58:52","14915"
"A1OIPSWKV6DVUF","sp_v2_real2","31Q0U3WYDPGLMZUF3S8QCWJTSQO710","0","-1","1","2","0","3","0","3","100","1785","0","0","2017-05-30 14:58:52","14916"
"A1NM7ZPZ3NH412","sp_v2_real2","3WETL7AQWT929YUB237C25KUZ4753B","1","-1","1","2","0","3","0","3","94","559","1","1","2017-05-30 14:58:53","14917"
"A2LGSV2MKHWA49","sp_v2_real2","3XXU1SWE8MW3YC7VECGA8I29O6OA0R","1","-1","0","2","1","2","0","2","96","699","1","0","2017-05-30 14:58:53","14918"
"A3BOY7SUI425MK","sp_v2_real2","32SVAV9L3FAZF46SXZYTAG0GRI8A3M","0","-1","0","2","0","7","0","7","100","1426","0","0","2017-05-30 14:58:54","14919"
"A1KGM1B9XJELX","sp_v2_real2","34Z02EIMISE8D864KC7R3NS1CV8T0U","1","-1","1","2","0","3","0","3","92","2296","1","-2","2017-05-30 14:58:55","14920"
"A1CSDIX05PK9V","sp_v2_real2","33LKR6A5KEL8KXRMGVBRHSBBHNET1X","0","-1","0","2","0","7","0","7","98","433","0","-2","2017-05-30 14:58:55","14921"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","9","0","9","90","577","1","10","2017-05-30 14:58:55","14922"
"AYO8W8NH3YEMS","sp_v2_real2","3LEIZ60CDJ0MVE3GQ0F2IMUB0VP9Z3","0","-1","1","2","0","1","0","1","100","1394","0","0","2017-05-30 14:58:56","14923"
"A1KXG7W711GZDJ","sp_v2_real2","3F1567XTNW6DHM2P34WPRTI7VS3Q9P","0","-1","0","2","1","0","0","0","98","7387","1","-2","2017-05-30 14:58:56","14924"
"A3JTF21YTIRKV","sp_v2_real2","3C2NJ6JBKAIHE54Y23PTDCFOKB72NN","0","-1","1","2","0","4","0","4","100","557","0","0","2017-05-30 14:58:56","14926"
"A2WC2NO555XU3J","sp_v2_real2","3ITXP059PWKE0EUBHKC7BNBB9L0SJB","0","-1","1","2","0","3","0","3","100","905","0","0","2017-05-30 14:58:56","14925"
"A1ZK3LRUC4ICY7","sp_v2_real2","3RYC5T2D73UYLAXWX8HMI9SRWINPRK","0","-1","0","2","0","7","0","7","100","878","0","0","2017-05-30 14:58:56","14927"
"ATF7HBD1TFI2U","sp_v2_real2","3IHR8NYAM72RK4VYMWL9AGHH4444PH","1","-1","0","2","0","0","0","0","99","7536","1","1","2017-05-30 14:58:56","14928"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","11","0","11","98","688","0","-4","2017-05-30 14:58:57","14929"
"A19JJ2RIRTWJOT","sp_v2_real2","3ZOTGHDK5ICS1PL8XX4CJJSX8FASOU","0","-1","0","2","1","1","0","1","96","2108","1","-4","2017-05-30 14:58:57","14930"
"A1UZA1IV1WXK06","sp_v2_real2","3E4GGUZ1T8SG6ZJV5QXDLKYKQG22KI","1","-1","0","2","1","1","0","1","97","4655","1","-1","2017-05-30 14:58:57","14931"
"A3I40B0FATY8VH","sp_v2_real2","3E337GFOL997TZC51IAIFG9PUUBNGQ","1","-1","1","2","0","2","0","2","97","177","1","3","2017-05-30 14:58:57","14932"
" A20HITED8LB7O5","sp_v2_real2","340UGXU9DY236MM9NELQTC4TP5SUVE","0","-1","0","2","1","4","0","4","92","3057","1","-8","2017-05-30 14:58:58","14933"
"A1PBRKFHSF1OF8","sp_v2_real2","3JNQLM5FT4NRQ51DQQ9E0KBZFG72LL","1","-1","0","2","1","7","0","7","88","1302","1","-4","2017-05-30 14:58:58","14934"
"A2T9GR0UCUVDXG","sp_v2_real2","3DY46V3X3PJ5NDHFGMV5H2IED0Y551","0","-1","1","2","0","7","0","7","100","485","0","0","2017-05-30 14:58:58","14935"
"A2S70WW1VAPKK8","sp_v2_real2","3L6L49WXW0YNRUDF2HCVCAC0D4354W","0","-1","0","2","1","0","0","0","98","6587","1","-2","2017-05-30 14:58:58","14936"
"ARPBS72HUCKD4","sp_v2_real2","3L0KT67Y8EH4V3PA3KDALAQZMP9SY5","0","-1","0","2","0","5","0","5","98","1693","0","-2","2017-05-30 14:58:58","14937"
"A1CFUMXK9QFT9M","sp_v2_real2","3EKVH9QMEY58STDLD9BQH73U6752D5","0","-1","0","2","0","4","0","4","100","556","0","0","2017-05-30 14:58:58","14938"
"A1OIPSWKV6DVUF","sp_v2_real2","31Q0U3WYDPGLMZUF3S8QCWJTSQO710","0","-1","1","2","0","4","0","4","100","1255","0","0","2017-05-30 14:59:01","14939"
"A3DTENUPGXWB3F","sp_v2_real2","3X0H8UUIT1P06YUAOJVM0D5JBH9SW6","1","-1","1","2","0","0","0","0","99","4591","1","1","2017-05-30 14:59:01","14940"
"A3BOY7SUI425MK","sp_v2_real2","32SVAV9L3FAZF46SXZYTAG0GRI8A3M","0","-1","0","2","0","8","0","8","100","700","0","0","2017-05-30 14:59:01","14941"
"A2LGSV2MKHWA49","sp_v2_real2","3XXU1SWE8MW3YC7VECGA8I29O6OA0R","1","-1","0","2","1","3","0","3","94","612","1","-2","2017-05-30 14:59:01","14942"
"A2B8HPIZDKYKDR","sp_v2_real2","3Y5140Z9DXHLSBUD7LND4HR09M4PIG","1","-1","1","2","0","10","0","10","89","302","1","11","2017-05-30 14:59:02","14943"
"AO5WJXJED5LQO","sp_v2_real2","3UOUJI6MTDFVABR4NTM8HX1E5G0XUK","1","-1","0","2","1","2","0","2","96","4424","1","0","2017-05-30 14:59:02","14944"
"A19A5BP9FN5KJM","sp_v2_real2","3DEL4X4EL6MCRKB9XUJXKI7R14BXYI","1","-1","1","2","0","2","0","2","95","1358","1","0","2017-05-30 14:59:03","14945"
"A2WC2NO555XU3J","sp_v2_real2","3ITXP059PWKE0EUBHKC7BNBB9L0SJB","0","-1","1","2","0","4","0","4","100","596","0","0","2017-05-30 14:59:03","14946"
"A2SD7GN80U31GW","sp_v2_real2","3483FV8BEEK97KY63M3CB1T2PLI26D","0","-1","1","2","0","12","0","12","98","587","0","-4","2017-05-30 14:59:03","14947"
"A1ZK3LRUC4ICY7","sp_v2_real2","3RYC5T2D73UYLAXWX8HMI9SRWINPRK","0","-1","0","2","0","8","0","8","100","631","0","0","2017-05-30 14:59:03","14948"
"AMEX6UDG3WZWK","sp_v2_real2","3TUI152ZZBOVSHZUZRHWCN0OXGFQ1G","1","-1","1","2","0","0","0","0","99","4442","1","1","2017-05-30 14:59:03","14949"
"A3FP9YHFUFOGB0","sp_v2_real2","317HQ483I7TLPQI0R6AL0SM5973NII","1","-1","1","2","0","0","0","0","99","15657","1","1","2017-05-30 14:59:03","14950"
"A3JTF21YTIRKV","sp_v2_real2","3C2NJ6JBKAIHE54Y23PTDCFOKB72NN","0","-1","1","2","0","5","0","5","100","797","0","0","2017-05-30 14:59:04","14951"
"A3I40B0FATY8VH","sp_v2_real2","3E337GFOL997TZC51IAIFG9PUUBNGQ","1","-1","1","2","0","3","0","3","96","38","1","4","2017-05-30 14:59:04","14952"
"A1NM7ZPZ3NH412","sp_v2_real2","3WETL7AQWT929YUB237C25KUZ4753B","1","-1","1","2","1","4","0","4","91","2566","1","-1","2017-05-30 14:59:04","14953"
"A2T9GR0UCUVDXG","sp_v2_real2","3DY46V3X3PJ5NDHFGMV5H2IED0Y551","0","-1","1","2","0","8","0","8","100","485","0","0","2017-05-30 14:59:04","14954"
"ANZKTE853UXSD","sp_v2_real2","31HQ4X3T3SBKV4IBK5OKR2O3DA5SLD","0","-1","1","2","0","0","0","0","100","7238","0","0","2017-05-30 14:59:05","14955"
"A1CSDIX05PK9V","sp_v2_real2","33LKR6A5KEL8KXRMGVBRHSBBHNET1X","0","-1","0","2","0","8","0","8","98","2176","0","-2","2017-05-30 14:59:05","14956"
"A1KGM1B9XJELX","sp_v2_real2","34Z02EIMISE8D864KC7R3NS1CV8T0U","1","-1","1","2","1","4","0","4","89","2342","1","-4","2017-05-30 14:59:06","14957"
"AWDXILWQ7F3CC","sp_v2_real2","3SBEHTYCWN4F1PMEY8JWH8KCDR7YIJ","1","-1","0","2","1","0","0","0","98","5276","1","-2","2017-05-30 14:59:06","14958"
"A1CFUMXK9QFT9M","sp_v2_real2","3EKVH9QMEY58STDLD9BQH73U6752D5","0","-1","0","2","0","5","0","5","100","1199","0","0","2017-05-30 14:59:06","14959"
"ARPBS72HUCKD4","sp_v2_real2","3L0KT67Y8EH4V3PA3KDALAQZMP9SY5","0","-1","0","2","0","6","0","6","98","738","0","-2","2017-05-30 14:59:06","14960"
"A353I1D9GT7GNC","sp_v2_real2","3O6CYIULED2GLBMEDOQMFEN7WEUUWO","0","-1","0","2","1","1","0","1","96","32716","1","-4","2017-05-30 14:59:06","14961"
"A1PBRKFHSF1OF8","sp_v2_real2","3JNQLM5FT4NRQ51DQQ9E0KBZFG72LL","1","-1","0","2","0","8","0","8","87","1303","1","-3","2017-05-30 14:59:06","14962"
